dataset,level,text_size_mb,comp_speed_MBs,decomp_speed_MBs,peak_mem_comp_MB,peak_mem_decomp_MB,compressed_size_MB
dblp.xml.00001.1,0,104.8576,4.82361122956508,28.9253168520171,762.854886,582.024802,0.74463
dblp.xml.00001.1,1,104.8576,10.0088865980365,56.3741141948709,614.760142,251.378306,0.822096
dblp.xml.00001.1,2,104.8576,15.9413413320583,88.4126670949965,557.037742,193.570538,0.714746
dblp.xml.00001.1,3,104.8576,19.8249630849453,102.78171764865,537.054006,173.660818,0.618748
dblp.xml.00001.1,4,104.8576,22.3378551163295,109.706977527655,528.03863,164.41413,0.472258
dblp.xml.00001.1,5,104.8576,21.9620616912222,109.457096658695,526.222294,162.673642,0.445028
dblp.xml.00001.1,6,104.8576,22.7637560405875,79.071689485321,525.835662,162.169674,0.436742
dblp.xml.00001.1,7,104.8576,22.8425983473048,95.6791035923827,525.835662,162.063426,0.433272
dblp.xml.00001.1,8,104.8576,22.8424341364312,110.468749670777,526.642182,162.084162,0.431474
dblp.xml.00001.1,9,104.8576,22.3265020111558,91.2290714710785,526.642182,162.144426,0.430016
dblp.xml.00001.1,10,104.8576,22.8182065863129,110.585952330732,526.642182,162.216602,0.427646
dblp.xml.00001.1,11,104.8576,22.8282015511167,110.599482746255,526.642182,162.292458,0.426592
dblp.xml.00001.1,12,104.8576,22.7787000593919,94.6312716311769,526.642182,162.368874,0.426082
dblp.xml.00001.1,13,104.8576,22.7836692585512,110.485510957135,526.642182,162.445474,0.425756
dblp.xml.00001.1,14,104.8576,22.7342914938502,97.6270479478392,526.642182,162.52233,0.425686
dblp.xml.00001.1,15,104.8576,22.8631732264064,110.594233485106,526.642182,162.599306,0.425732
dblp.xml.00001.2,0,104.8576,5.15604295574789,24.8682800034151,762.890126,582.095258,0.778586
dblp.xml.00001.2,1,104.8576,10.6690348138391,55.8404861844088,614.74483,251.371218,0.852848
